"mpirun_-np_2_-ppn=2_-env_I_MPI_DEBUG_5_-genv_I_MPI_PIN_PROCESSOR_LIST_0,2_./IMB-MPI1_PingPong_-msglog_28"
"ct1pg-gnode001.hpc,ct1pg-gnode003.hpc,"
-141.724,5113.12
2,0.3,6.78,1000,-141.724,-0.014112
4,0.3,13.55,1000,-141.723,-0.028224
8,0.29,27.45,1000,-141.722,-0.0564484
16,0.29,54.79,1000,-141.721,-0.112898
32,0.3,106.49,1000,-141.718,-0.225801
64,0.3,211.92,1000,-141.711,-0.451622
128,0.3,421.65,1000,-141.699,-0.903324
256,0.32,797.59,1000,-141.674,-1.80697
512,0.57,896.54,1000,-141.624,-3.61521
1024,0.61,1674.09,1000,-141.524,-7.23554
2048,0.76,2709.8,1000,-141.323,-14.4916
4096,0.98,4171.25,1000,-140.923,-29.0655
8192,1.49,5498.85,1000,-140.122,-58.4634
16384,2.4,6833.07,1000,-138.52,-118.279
32768,3.58,9140.73,1000,-135.315,-242.16
65536,5.85,11200.9,640,-128.907,-508.399
131072,8.88,14763.2,320,-116.09,-1129.06
262144,15.45,16972.2,160,-90.4551,-2898.06
524288,43.15,12150.2,80,-39.1862,-13379.4
1.04858e+06,83.78,12516.1,40,63.3515,16551.7
2.09715e+06,167.29,12536.3,20,268.427,7812.75
4.1943e+06,403.76,10388.2,10,678.578,6181.02
8.38861e+06,1037.91,8082.24,5,1498.88,5596.59
1.67772e+07,2130.68,7874.12,2,3139.48,5343.94
3.35544e+07,6029.04,5565.47,1,6420.69,5225.99
6.71089e+07,12493.3,5371.58,1,12983.1,5168.94
1.34218e+08,25866.8,5188.79,1,26107.9,5140.88
2.68435e+08,52731.6,5090.6,1,52357.6,5126.96
"mpirun_-np_2_-ppn=2_-env_I_MPI_DEBUG_5_-genv_I_MPI_PIN_PROCESSOR_LIST_0,1_./IMB-MPI1_PingPong_-msglog_28"
"ct1pg-gnode001.hpc,ct1pg-gnode003.hpc,"
-110.03,4276.66
2,0.48,4.17,1000,-110.029,-0.018177
4,0.47,8.51,1000,-110.029,-0.0363542
8,0.48,16.7,1000,-110.028,-0.072709
16,0.48,33.62,1000,-110.026,-0.14542
32,0.51,62.89,1000,-110.022,-0.290851
64,0.5,126.76,1000,-110.015,-0.581741
128,0.6,213.35,1000,-110,-1.16364
256,0.64,400.09,1000,-109.97,-2.32791
512,0.93,550.03,1000,-109.91,-4.65836
1024,0.98,1040.02,1000,-109.79,-9.32689
2048,1.12,1831.04,1000,-109.551,-18.6945
4096,1.61,2547.86,1000,-109.072,-37.5533
8192,2.03,4032.26,1000,-108.114,-75.7719
16384,3.58,4582.47,1000,-106.199,-154.277
32768,5.28,6202.74,1000,-102.367,-320.102
65536,9.16,7156.5,640,-94.7054,-691.998
131072,15.2,8623.16,320,-79.3813,-1651.17
262144,27.87,9405.97,160,-48.7331,-5379.18
524288,68.86,7614.38,80,12.5634,41731.4
1.04858e+06,132.51,7913.04,40,135.156,7758.25
2.09715e+06,257.77,8135.73,20,380.342,5513.86
4.1943e+06,511.46,8200.6,10,870.714,4817.09
8.38861e+06,1038.32,8078.98,5,1851.46,4530.81
1.67772e+07,2365.67,7091.96,2,3812.94,4400.07
3.35544e+07,7931.65,4230.45,1,7735.92,4337.49
6.71089e+07,15883.1,4225.18,1,15581.9,4306.86
1.34218e+08,31752.5,4226.99,1,31273.8,4291.7
2.68435e+08,62440.6,4299.06,1,62657.5,4284.17
"mpirun_-np_2_-rr_-env_I_MPI_DEBUG_5_./IMB-MPI1_PingPong_-msglog_28"
"ct1pg-gnode001.hpc,ct1pg-gnode003.hpc,"
-115.022,4364.7
2,0.47,4.24,1000,-115.022,-0.017388
4,0.47,8.49,1000,-115.021,-0.0347762
8,0.47,16.93,1000,-115.02,-0.069553
16,0.47,34.03,1000,-115.018,-0.139108
32,0.5,64.11,1000,-115.015,-0.278225
64,0.5,128.74,1000,-115.007,-0.556486
128,0.58,219.07,1000,-114.993,-1.11311
256,0.62,409.99,1000,-114.963,-2.2268
512,0.97,525.44,1000,-114.905,-4.45587
1024,1.01,1008.93,1000,-114.787,-8.92084
2048,1.17,1748.42,1000,-114.553,-17.8782
4096,1.55,2651.07,1000,-114.084,-35.9035
8192,2.12,3864,1000,-113.145,-72.4026
16384,3.46,4729.46,1000,-111.268,-147.248
32768,5.34,6132.37,1000,-107.515,-304.777
65536,9.09,7206.66,640,-100.007,-655.314
131072,15.08,8690.87,320,-84.992,-1542.17
262144,27.45,9551.12,160,-54.9619,-4769.56
524288,66.84,7844.27,80,5.09816,102839
1.04858e+06,129.72,8083.38,40,125.218,8373.98
2.09715e+06,249.73,8397.74,20,365.459,5738.41
4.1943e+06,497.07,8438,10,845.939,4958.16
8.38861e+06,1015.91,8257.24,5,1806.9,4642.54
1.67772e+07,2235.39,7505.27,2,3728.82,4499.33
3.35544e+07,7775.48,4315.42,1,7572.67,4430.99
6.71089e+07,15516.3,4325.05,1,15260.4,4397.59
1.34218e+08,30971.1,4333.65,1,30635.7,4381.08
2.68435e+08,61253.6,4382.36,1,61386.5,4372.87
"mpirun_-np_2_-env_I_MPI_DEBUG_5_-genv_I_MPI_PIN_PROCESSOR_LIST_0,2_-genv_I_MPI_FABRICS_shm:tcp_./IMB-MPI1_PingPong_-msglog_28"
"ct1pg-gnode001.hpc,ct1pg-gnode003.hpc,"
-138.31,5115.84
2,0.29,6.82,1000,-138.31,-0.0144603
4,0.29,13.61,1000,-138.309,-0.0289207
8,0.29,27.24,1000,-138.309,-0.0578417
16,0.29,54.93,1000,-138.307,-0.115685
32,0.3,106.73,1000,-138.304,-0.231375
64,0.3,214.07,1000,-138.298,-0.46277
128,0.3,425.34,1000,-138.285,-0.925624
256,0.32,804.52,1000,-138.26,-1.85158
512,0.56,915.67,1000,-138.21,-3.70451
1024,0.6,1702.01,1000,-138.11,-7.41438
2048,0.74,2782.57,1000,-137.91,-14.8503
4096,0.97,4203.03,1000,-137.509,-29.787
8192,1.47,5569.02,1000,-136.709,-59.923
16384,2.39,6847.67,1000,-135.108,-121.266
32768,3.61,9076.26,1000,-131.905,-248.421
65536,5.83,11235.5,640,-125.5,-522.2
131072,8.77,14952.7,320,-112.689,-1163.13
262144,15.68,16717.3,160,-87.0685,-3010.78
524288,40.84,12838.4,80,-35.8268,-14634
1.04858e+06,84.08,12471.5,40,66.6566,15731
2.09715e+06,166.32,12608.8,20,271.623,7720.81
4.1943e+06,405.38,10346.7,10,681.557,6154.01
8.38861e+06,1076.71,7790.97,5,1501.42,5587.1
1.67772e+07,2235.48,7504.98,2,3141.16,5341.09
3.35544e+07,6012.67,5580.62,1,6420.62,5226.04
6.71089e+07,12461.7,5385.2,1,12979.6,5170.35
1.34218e+08,25814.3,5199.35,1,26097.4,5142.95
2.68435e+08,52729.8,5090.78,1,52333.2,5129.36
"mpirun_-np_2_-env_I_MPI_DEBUG_5_-genv_I_MPI_PIN_PROCESSOR_LIST_0,1_-genv_I_MPI_FABRICS_shm:tcp_./IMB-MPI1_PingPong_-msglog_28"
"ct1pg-gnode001.hpc,ct1pg-gnode003.hpc,"
-107,4263.15
2,0.48,4.19,1000,-107,-0.0186917
4,0.48,8.4,1000,-106.999,-0.0373835
8,0.48,16.76,1000,-106.998,-0.0747676
16,0.48,33.56,1000,-106.996,-0.149538
32,0.51,62.45,1000,-106.993,-0.299086
64,0.51,126.57,1000,-106.985,-0.598214
128,0.59,216.51,1000,-106.97,-1.1966
256,0.65,396.22,1000,-106.94,-2.39387
512,0.97,527.51,1000,-106.88,-4.79042
1024,1.03,994.93,1000,-106.76,-9.59162
2048,1.14,1801.6,1000,-106.52,-19.2265
4096,1.6,2558.41,1000,-106.039,-38.6272
8192,2.1,3905.88,1000,-105.078,-77.9608
16384,3.56,4603.36,1000,-103.157,-158.826
32768,5.38,6092.66,1000,-99.3138,-329.944
65536,9.15,7161.34,640,-91.6274,-715.244
131072,15.11,8674.59,320,-76.2548,-1718.87
262144,27.86,9409.3,160,-45.5095,-5760.21
524288,66.87,7840.38,80,15.9811,32806.7
1.04858e+06,131.93,7947.82,40,138.962,7545.76
2.09715e+06,255.83,8197.38,20,384.925,5448.21
4.1943e+06,511.23,8204.36,10,876.85,4783.38
8.38861e+06,1057.64,7931.43,5,1860.7,4508.31
1.67772e+07,2356,7121.07,2,3828.4,4382.31
3.35544e+07,7933.38,4229.52,1,7763.8,4321.91
6.71089e+07,16219.5,4137.54,1,15634.6,4292.33
1.34218e+08,31657.3,4239.71,1,31376.2,4277.69
2.68435e+08,62675,4282.97,1,62859.4,4270.41
"mpirun_-np_2_-rr_-env_I_MPI_DEBUG_5_-genv_I_MPI_FABRICS_shm:tcp_./IMB-MPI1_PingPong_-msglog_28"
"ct1pg-gnode001.hpc,ct1pg-gnode003.hpc,"
-105.405,4341.08
2,0.47,4.23,1000,-105.404,-0.0189745
4,0.47,8.43,1000,-105.404,-0.0379492
8,0.47,16.95,1000,-105.403,-0.0758991
16,0.47,33.93,1000,-105.401,-0.151801
32,0.5,64.22,1000,-105.398,-0.303612
64,0.5,128.08,1000,-105.39,-0.607267
128,0.58,221.19,1000,-105.375,-1.2147
256,0.63,405.45,1000,-105.346,-2.43009
512,0.97,528.54,1000,-105.287,-4.8629
1024,1,1022.01,1000,-105.169,-9.73671
2048,1.14,1791.49,1000,-104.933,-19.5172
4096,1.59,2583.5,1000,-104.461,-39.2107
8192,2.11,3873.72,1000,-103.518,-79.1361
16384,3.55,4619.75,1000,-101.631,-161.211
32768,5.31,6176.12,1000,-97.8566,-334.857
65536,9.17,7150.24,640,-90.3082,-725.693
131072,15.23,8608.55,320,-75.2115,-1742.71
262144,27.61,9494.24,160,-45.0181,-5823.07
524288,67.44,7774.34,80,15.3686,34114.2
1.04858e+06,130.41,8040.64,40,136.142,7702.07
