1.97063200300,1.97063200300,1.91268613800,1.91268613800,2091666.66503,63.4314269786
1.96442640800,1.96442640800,1.90760720700,1.90760720700,347222.222221,63.6318059516
1.78437310100,1.78437310100,1.72911460400,1.72911460400,73945.4732250,70.0526139572
1.79845024200,1.79845024200,1.74322057300,1.74322057300,21969.3072650,69.5042860129
1.65720050200,1.65720050200,1.60345063500,1.60345063500,8997.59230707,75.4284106535
1.77964145800,1.77964145800,1.72431629800,1.72431629800,4635.78734370,70.2388671820
1.79368523500,1.79368523500,1.73837011000,1.73837011000,2759.37480638,69.6889273329
1.72611828800,1.72611828800,1.67236282500,1.67236282500,1801.77829691,72.4168215290
1.81331351900,1.81331351900,1.76055313900,1.76055313900,1253.86515678,68.9345767791
1.87383349800,1.87383349800,1.81955464900,1.81955464900,914.269074734,66.7081681128
