2.18847190100,2.18798739500,1.86038254300,2.11851740200,10925199.9913,684.127579301
2.14008675900,2.14007599900,2.02933389200,2.07891352100,1817688.88888,699.594994317
2.18685788600,2.18684681500,2.04132921400,2.11474172500,387100.411404,684.632501081
2.29479072200,2.29478018500,2.01908908700,2.22598490300,115008.093251,652.431600689
2.28200233900,2.28199161400,2.02429605900,2.21816305800,47101.8918601,656.087839356
2.29160619700,2.29159499700,2.03420591000,2.22643850200,24268.0871388,653.338250682
2.27605212500,2.27604424500,2.01666320400,2.21240366000,14445.1725860,657.803029884
2.13028757500,2.13027377100,1.89634244000,2.06145158800,9432.20848468,702.813085693
2.20110713700,2.20109567200,1.89285461300,2.12578801600,6563.91387976,680.200413161
2.06502697700,2.06501895800,1.87941079600,2.00470872100,4786.14740678,725.023934639
